id,observed_on,time_observed_at,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,taxon_geoprivacy,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
78429851,2021-05-11,2021-05-12 02:03:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/78429851,https://inaturalist-open-data.s3.amazonaws.com/photos/128355171/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1923506996,-118.013764895,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
78479327,2021-05-12,2021-05-12 12:23:00 UTC,Will Sweet,research,CC-BY-NC,https://www.inaturalist.org/observations/78479327,https://static.inaturalist.org/photos/128440348/medium.jpg,"",,2,0,false,"Long Beach, CA, USA",33.770762726,-118.1354261225,31,31,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
78503016,2021-05-11,2021-05-11 15:40:00 UTC,Cindy Howland-Hodson,research,CC-BY-NC,https://www.inaturalist.org/observations/78503016,https://inaturalist-open-data.s3.amazonaws.com/photos/128454819/medium.jpg,"Arcadia, CA, California, LA Arboretum, LARB",,2,0,false,"Los Angeles County, US-CA, US",34.1775583752,-118.1728575891,194,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
78544760,2021-05-12,2021-05-13 02:17:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/78544760,https://inaturalist-open-data.s3.amazonaws.com/photos/128558603/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0591545575,-118.0980076052,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
78546257,2021-05-11,2021-05-11 16:33:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/78546257,https://inaturalist-open-data.s3.amazonaws.com/photos/128561408/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0495701907,-118.1873471836,44,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
78661687,2021-05-13,2021-05-14 02:18:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/78661687,https://inaturalist-open-data.s3.amazonaws.com/photos/128761807/medium.jpg,"",,3,0,false,"Los Angeles County, US-CA, US",34.1421134605,-118.1560854546,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
78668053,2021-05-13,2021-05-14 01:43:19 UTC,Brian,research,CC-BY-NC,https://www.inaturalist.org/observations/78668053,https://inaturalist-open-data.s3.amazonaws.com/photos/128774399/medium.jpg,"",These parrots love loquats. ,2,0,false,"11th St, Santa Monica, CA, US",34.0306195,-118.4988116667,8,8,open,,,"Santa Monica, CA",Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
78794159,2021-05-13,2021-05-14 02:21:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,https://www.inaturalist.org/observations/78794159,https://inaturalist-open-data.s3.amazonaws.com/photos/128994853/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.108432051,-118.1453821483,61,28874,obscured,,,,Los Angeles,Loro tamaulipeco,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
78794224,2021-05-14,2021-05-15 01:42:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/78794224,https://inaturalist-open-data.s3.amazonaws.com/photos/128994634/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0775495217,-118.0361378346,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
79180311,2021-05-17,2021-05-17 18:39:51 UTC,Keith P,research,CC-BY-NC,https://www.inaturalist.org/observations/79180311,https://inaturalist-open-data.s3.amazonaws.com/photos/129689824/medium.jpg,"","It was hard to get detailed photos of these birds due to the shadows in the trees. On iNaturalist, the suggestions all come up as parakeets, but these seemed larger than parakeets (more like parrots) to me. ",1,0,false,"First United Methodist Church of Redondo Beach, Redondo Beach, CA, US",33.838536438,-118.3868373181,20,20,open,,,,Los Angeles,Mitred Parakeet,Psittacara mitratus,Mitred Parakeet,Aves,367571
79653376,2021-05-21,2021-05-21 15:32:19 UTC,Surya and Poonam,research,,https://www.inaturalist.org/observations/79653376,https://static.inaturalist.org/photos/130483562/medium.jpg,"","",2,0,false,"W Avenue 44, Los Angeles, CA, US",34.1006861667,-118.2131366667,12,12,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
79736843,2021-05-21,2021-05-22 00:30:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/79736843,https://inaturalist-open-data.s3.amazonaws.com/photos/130626874/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0408454833,-118.1059545586,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80011367,2021-02-11,2021-02-11 07:46:37 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/80011367,https://inaturalist-open-data.s3.amazonaws.com/photos/131095319/medium.jpg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0029527759,-117.8994693733,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80105221,2021-05-24,2021-05-24 13:39:09 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/80105221,https://inaturalist-open-data.s3.amazonaws.com/photos/131263410/medium.jpg,"",Flock of 20 visiting several neighborhood trees!,2,0,false,"Los Angeles County, US-CA, US",34.0693807597,-118.0895718886,5,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80203815,2021-05-24,2021-05-25 04:40:47 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/80203815,https://inaturalist-open-data.s3.amazonaws.com/photos/131435736/medium.jpg,"","",2,0,false,"S Grand Oaks Ave, Pasadena, CA, US",34.1395693753,-118.1048161569,363,363,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
80273355,2021-05-23,2021-05-24 01:49:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/80273355,https://inaturalist-open-data.s3.amazonaws.com/photos/131552698/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1180407533,-118.1122008444,630,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80273365,2021-05-23,2021-05-24 02:23:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/80273365,https://inaturalist-open-data.s3.amazonaws.com/photos/131553540/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1790542133,-118.0269237659,630,28874,obscured,,,,Los Angeles,Loro tamaulipeco,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80449373,2021-05-25,2021-05-26 02:40:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/80449373,https://inaturalist-open-data.s3.amazonaws.com/photos/131858536/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1460517284,-118.0053037802,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80449380,2021-05-26,2021-05-27 02:16:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/80449380,https://inaturalist-open-data.s3.amazonaws.com/photos/131858575/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1184960495,-118.1565675884,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80561226,2021-05-27,2021-05-28 02:53:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/80561226,https://inaturalist-open-data.s3.amazonaws.com/photos/132054292/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0183855833,-118.0734984546,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
80823926,2021-05-21,2021-05-21 14:37:00 UTC,Kat Halsey,research,CC-BY-NC,https://www.inaturalist.org/observations/80823926,https://inaturalist-open-data.s3.amazonaws.com/photos/132505006/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1495195653,-118.2104474911,31,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
81043857,2021-05-31,2021-05-31 15:56:03 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/81043857,https://inaturalist-open-data.s3.amazonaws.com/photos/132886651/medium.jpeg,"",,3,0,false,"Covina, CA 91722, USA",34.089733,-117.9148492,28,28,open,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
81061169,2021-05-31,2021-05-31 17:25:40 UTC,M.R. Perry,research,,https://www.inaturalist.org/observations/81061169,https://static.inaturalist.org/photos/132916308/medium.jpg,"","Part of a noisy, agitated flock.",2,0,false,"Los Feliz Blvd, Los Angeles, CA, US",34.1105515248,-118.2944412262,41,41,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
81384805,2021-06-02,2021-06-03 02:05:09 UTC,Amanda Zellmer,research,CC-BY-ND,https://www.inaturalist.org/observations/81384805,https://inaturalist-open-data.s3.amazonaws.com/photos/133483723/medium.jpg,"","",1,0,false,"Adair St, San Marino, CA, US",34.1193971667,-118.100075,4,4,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
81395855,2021-06-02,2021-06-03 02:42:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/81395855,https://inaturalist-open-data.s3.amazonaws.com/photos/133505508/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1654709768,-118.0646037486,213,28874,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
81665151,2021-06-04,2021-06-05 02:02:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/81665151,https://inaturalist-open-data.s3.amazonaws.com/photos/133962274/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.014144662,-118.1903956865,213,28874,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
82231575,2021-06-08,2021-06-08 15:53:31 UTC,Teacher Jamie,research,,https://www.inaturalist.org/observations/82231575,https://static.inaturalist.org/photos/134955769/medium.jpg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1958172485,-118.2304957232,14,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
82242495,2021-06-07,2021-06-08 00:04:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/82242495,https://inaturalist-open-data.s3.amazonaws.com/photos/134965682/medium.jpeg,"",I was heading back to my car when a noisy group of parrots arrived.  I go close enough for a couple shots a pair of Lilac-crowned Parrots grooming.,3,0,false,"Los Angeles, CA, USA",34.158231861,-118.2979069832,4,4,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
82305521,2021-06-09,2021-06-09 13:18:00 UTC,Ashwin Sivakumar,research,CC-BY-NC,https://www.inaturalist.org/observations/82305521,https://inaturalist-open-data.s3.amazonaws.com/photos/135070617/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0074870888,-118.0838435939,61,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
82429307,2021-06-10,2021-06-10 15:21:45 UTC,Alexander Skinner,research,,https://www.inaturalist.org/observations/82429307,https://static.inaturalist.org/photos/135286477/medium.jpg,"","",1,0,false,"Julep Pl, Alhambra, CA, US",34.065667206,-118.1620371324,28,28,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
82462147,2021-06-10,2021-06-10 18:17:00 UTC,Grigory Heaton,research,CC-BY-NC,https://www.inaturalist.org/observations/82462147,https://inaturalist-open-data.s3.amazonaws.com/photos/135342202/medium.jpg,"","",2,0,false,"North Arroyo, Pasadena, CA, USA",34.1968163522,-118.1720189591,190,190,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
82509526,2021-06-09,2021-06-10 02:51:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/82509526,https://inaturalist-open-data.s3.amazonaws.com/photos/135427666/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0024156872,-118.0358089883,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
82585376,2021-06-11,2021-06-11 14:57:50 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/82585376,https://inaturalist-open-data.s3.amazonaws.com/photos/135557544/medium.jpg,"",El Caruso Regional County Park,1,0,false,"Los Angeles County, US-CA, US",34.368284974,-118.4463238956,24,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
82808387,2021-06-12,2021-06-13 02:51:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/82808387,https://inaturalist-open-data.s3.amazonaws.com/photos/135946158/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1466353681,-118.1471067662,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
83570964,2013-04-14,2013-04-14 19:42:00 UTC,Nancy Overholtz,research,CC0,https://www.inaturalist.org/observations/83570964,https://inaturalist-open-data.s3.amazonaws.com/photos/137267987/medium.jpg,"",An obvious escaped pet.,1,0,false,"Los Angeles, CA, USA",33.9311668334,-118.435449996,31,31,open,,,,Los Angeles,Common Burrowing Parakeet,Cyanoliseus patagonus patagonus,Common Burrowing Parakeet,Aves,564277
83684974,2021-06-18,2021-06-19 03:01:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/83684974,https://inaturalist-open-data.s3.amazonaws.com/photos/137463772/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.110854093,-118.0475403754,159,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
83830197,2021-06-20,2021-06-20 15:14:08 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/83830197,https://inaturalist-open-data.s3.amazonaws.com/photos/137712539/medium.jpg,"","Brookside Park, Pasadena, Ca",1,0,false,"Los Angeles County, US-CA, US",34.0936505628,-118.0566433613,6,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
84484693,2021-06-17,2021-06-17 07:11:00 UTC,Rosary Empett,research,,https://www.inaturalist.org/observations/84484693,https://static.inaturalist.org/photos/138863083/medium.jpeg,"","",3,0,false,"Los Angeles County, US-CA, US",33.9321004898,-118.196944219,8443,28902,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
84823662,2021-06-26,2021-06-27 02:48:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/84823662,https://inaturalist-open-data.s3.amazonaws.com/photos/139463618/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1608297469,-118.0943905841,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
84823664,2021-06-26,2021-06-27 03:17:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/84823664,https://inaturalist-open-data.s3.amazonaws.com/photos/139463703/medium.jpg,"",,1,0,false,"North Central, Pasadena, CA, USA",34.1686919043,-118.1499521328,2,2,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
85054900,2021-06-29,2021-06-30 02:15:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/85054900,https://inaturalist-open-data.s3.amazonaws.com/photos/139880557/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0104141833,-118.1526265859,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
85148721,2021-06-30,2021-06-30 15:01:43 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/85148721,https://inaturalist-open-data.s3.amazonaws.com/photos/140050581/medium.jpg,"","Descanso Gardens, La Canada, Ca",1,0,false,"Los Angeles County, US-CA, US",34.2182045066,-118.2291828077,6,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
85411006,2021-04-16,2021-04-16 21:19:00 UTC,Rebecca Marschall,research,CC-BY-NC,https://www.inaturalist.org/observations/85411006,https://inaturalist-open-data.s3.amazonaws.com/photos/140524818/medium.jpg,"",,1,0,false,"Los Angeles, California, United States",34.1582434,-118.2976773083,,,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
85488825,2021-06-19,2021-06-19 14:01:00 UTC,Kat Halsey,research,CC-BY-NC,https://www.inaturalist.org/observations/85488825,https://inaturalist-open-data.s3.amazonaws.com/photos/140654252/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0679472834,-118.3737214,,28874,obscured,,,,Los Angeles,Loro tamaulipeco,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
85573357,2021-07-03,2021-07-03 14:01:00 UTC,Kat Halsey,research,CC-BY-NC,https://www.inaturalist.org/observations/85573357,https://inaturalist-open-data.s3.amazonaws.com/photos/140819207/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1839207078,-118.3351044999,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
85794538,2021-07-05,2021-07-05 17:42:40 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/85794538,https://inaturalist-open-data.s3.amazonaws.com/photos/141220633/medium.jpg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1906845592,-118.1807029334,38,28874,obscured,,,,Los Angeles,Loro tamaulipeco,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
85942644,2021-07-06,2021-07-06 14:15:46 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/85942644,https://inaturalist-open-data.s3.amazonaws.com/photos/141492820/medium.jpg,"","Verdugo Park, Glendale, Ca",1,0,false,"Los Angeles County, US-CA, US",34.1069096437,-118.2103341189,65,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
86593487,2021-07-11,2021-07-11 14:36:53 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/86593487,https://inaturalist-open-data.s3.amazonaws.com/photos/142678948/medium.jpg,"","Dunsmore Park, Glendale, Ca",1,0,false,"Los Angeles County, US-CA, US",34.3746766341,-118.3865382257,6,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
86677726,2021-07-07,2021-07-08 01:00:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/86677726,https://inaturalist-open-data.s3.amazonaws.com/photos/142832137/medium.jpeg,"","",1,0,false,"California, US",34.0477317932,-117.9368055988,340,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
86933447,2021-06-15,2021-06-16 01:55:00 UTC,Justin Shahbaz,research,CC-BY-NC,https://www.inaturalist.org/observations/86933447,https://inaturalist-open-data.s3.amazonaws.com/photos/143298886/medium.jpeg,"",,1,0,false,"South Los Angeles, Los Angeles, CA, USA",34.0191780095,-118.3575865634,117,117,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
86933451,2021-06-15,2021-06-16 02:04:00 UTC,Justin Shahbaz,research,CC-BY-NC,https://www.inaturalist.org/observations/86933451,https://inaturalist-open-data.s3.amazonaws.com/photos/143298971/medium.jpeg,"",,1,0,false,"South Los Angeles, Los Angeles, CA, USA",34.0191780095,-118.3575865634,117,117,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
87234104,2021-07-15,2021-07-15 15:14:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/87234104,https://inaturalist-open-data.s3.amazonaws.com/photos/143788766/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0209263217,-118.0739170731,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
87234113,2021-07-15,2021-07-16 02:12:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/87234113,https://inaturalist-open-data.s3.amazonaws.com/photos/143788867/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1920467266,-118.0419882672,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
87234119,2021-07-15,2021-07-16 02:46:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/87234119,https://inaturalist-open-data.s3.amazonaws.com/photos/143788909/medium.jpeg,"",,3,0,false,"Los Angeles County, US-CA, US",34.0941316808,-118.1211339127,213,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
87313392,2021-07-16,2021-07-16 14:49:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/87313392,https://inaturalist-open-data.s3.amazonaws.com/photos/143933595/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.124859796,-118.0714609444,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
87953480,2021-07-18,2021-07-18 04:41:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/87953480,https://inaturalist-open-data.s3.amazonaws.com/photos/145065176/medium.jpg,"","I am curious about the tail feathers and why they are different lengths if anyone has feedback on that.  

As I was walking my dog this evening, two parrots suddenly flew up out of their palm tree squawking and flying in circles - I didn't think much of it initially as parrots are pretty noisy in general, until this Cooper's hawk flew quickly past.  He landed in a tall deodore pine tree a few houses up the street sending many other birds flying, squawking, and dive bombing.  Before I could locate exactly where he'd landed in the tree, he flew off and I barely managed to get this shot of him as he disappeared (not quite as sharp as I would have liked).  Such beautiful birds!
",1,0,false,"Jefferson Park, Pasadena, CA, USA",34.1554824975,-118.1149569331,207,207,,,,,Los Angeles,Cooper's Hawk,Astur cooperii,Cooper's Hawk,Aves,1579017
88347631,2021-07-16,2021-07-16 23:56:10 UTC,Morgan G.,research,CC-BY-NC,https://www.inaturalist.org/observations/88347631,https://inaturalist-open-data.s3.amazonaws.com/photos/145757780/medium.jpg,"",Note juvenile feathers on top of head,1,0,false,"Los Angeles County, US-CA, US",34.0223090132,-118.1411125898,671,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
88347656,2021-07-16,2021-07-16 23:54:58 UTC,Morgan G.,research,CC-BY-NC,https://www.inaturalist.org/observations/88347656,https://inaturalist-open-data.s3.amazonaws.com/photos/145757842/medium.jpg,"",Feeding on juniper berries,1,0,false,"Los Angeles County, US-CA, US",34.046499725,-118.1396272265,671,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
89186235,2021-07-24,2021-07-24 14:49:47 UTC,Margaret Miyauchi-Leong,research,,https://www.inaturalist.org/observations/89186235,https://static.inaturalist.org/photos/147253008/medium.jpeg,"",Flock feeding on peppercorns.  Flock size varies from 10 to 30 birds.,1,0,false,"South Pasadena, CA 91030, USA",34.1014687778,-118.1632098889,,,,gps,gps,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
89360758,2021-07-30,2021-07-31 02:15:43 UTC,Lucy,research,CC-BY-NC,https://www.inaturalist.org/observations/89360758,https://inaturalist-open-data.s3.amazonaws.com/photos/147557129/medium.jpeg,"","At least 30-40 in the area, very loud! They like eating the nuts from the trees planted in the parking lot. They had some red on their wings that was noticeable from the back when they were flying.",1,0,false,"Los Angeles County, US-CA, US",34.1049045015,-118.195658631,,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
89375130,2021-07-31,2021-07-31 15:25:08 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/89375130,https://inaturalist-open-data.s3.amazonaws.com/photos/147582092/medium.jpg,"","Verdugo Park, Glendale Ca",1,0,false,"Los Angeles County, US-CA, US",34.0346316807,-118.3813936039,164,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
89434106,2021-07-29,2021-07-29 16:03:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/89434106,https://inaturalist-open-data.s3.amazonaws.com/photos/147687526/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1057770194,-118.1995914224,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
89814232,2021-08-03,2021-08-03 19:00:02 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/89814232,https://inaturalist-open-data.s3.amazonaws.com/photos/148356146/medium.jpg,"","",1,0,false,"Indiana Ave, South Pasadena, CA, US",34.115356045,-118.1650732865,31,31,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
89997708,2021-07-31,2021-08-01 02:49:00 UTC,Heather Dawnstar Sabin,research,CC-BY,https://www.inaturalist.org/observations/89997708,https://inaturalist-open-data.s3.amazonaws.com/photos/148680979/medium.jpg,"","So, it was dusk, when they all come flying into the garden squawking up a storm. Noticed this one had a yellow face, and that was new for me. Feel like I'm always seeing parrots with red crowns or faces.... Had to really zoom to get this, so quality not the best.",2,0,false,"San Marino, CA 91108, USA",34.1273755419,-118.110082464,31,31,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
89997709,2021-07-31,2021-08-01 02:51:00 UTC,Heather Dawnstar Sabin,research,CC-BY,https://www.inaturalist.org/observations/89997709,https://inaturalist-open-data.s3.amazonaws.com/photos/148680985/medium.jpg,"","Had to really zoom to get these two, so not a great photo, but all I have. Lots of parrots coming into the garden at sundown, but these two and the yellow-faced one (in another observation) are the only ones I saw close enough to try to photo.",1,0,false,"Los Angeles County, US-CA, US",34.1590093746,-118.0687657571,2,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
90594424,2021-08-08,2021-08-08 14:30:00 UTC,Rafael M G,research,,https://www.inaturalist.org/observations/90594424,https://static.inaturalist.org/photos/149743982/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0402844367,-118.2120990049,65,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
